,basin_name,date,rig_count
2157,Cana Woodford,2018-03-23,59
2158,Cana Woodford,2018-03-29,63
2159,Cana Woodford,2018-04-06,63
2160,Cana Woodford,2018-04-13,65
2161,Cana Woodford,2018-04-20,61
2162,Cana Woodford,2018-04-27,70
2163,Cana Woodford,2018-05-04,69
2164,Cana Woodford,2018-05-11,70
2165,Cana Woodford,2018-05-18,72
2166,Cana Woodford,2018-05-25,73
2167,Cana Woodford,2018-06-01,76
2168,Cana Woodford,2018-06-08,73
2169,Cana Woodford,2018-06-15,72
2170,Cana Woodford,2018-06-22,72
2171,Cana Woodford,2018-06-29,74
2172,Cana Woodford,2018-07-06,68
2173,Cana Woodford,2018-07-13,69
2174,Cana Woodford,2018-07-20,71
2175,Cana Woodford,2018-07-27,71
2176,Cana Woodford,2018-08-03,68
2177,Cana Woodford,2018-08-10,68
2178,Cana Woodford,2018-08-17,65
2179,Cana Woodford,2018-08-24,65
2180,Cana Woodford,2018-08-31,67
2181,Cana Woodford,2018-09-07,66
2182,Cana Woodford,2018-09-14,66
2183,Cana Woodford,2018-09-21,60
2184,Cana Woodford,2018-09-28,67
2185,Cana Woodford,2018-10-05,66
2186,Cana Woodford,2018-10-12,64
2187,Cana Woodford,2018-10-19,63
2188,Cana Woodford,2018-10-26,63
2189,Cana Woodford,2018-11-02,66
2190,Cana Woodford,2018-11-09,57
2191,Cana Woodford,2018-11-16,58
2192,Cana Woodford,2018-11-21,55
2193,Cana Woodford,2018-11-30,55
2194,Cana Woodford,2018-12-07,57
2195,Cana Woodford,2018-12-14,57
2196,Cana Woodford,2018-12-21,59
2197,Cana Woodford,2018-12-28,59
2198,Cana Woodford,2019-01-04,59
2199,Cana Woodford,2019-01-11,57
2200,Cana Woodford,2019-01-18,62
2201,Cana Woodford,2019-01-25,62
2202,Cana Woodford,2019-02-01,61
2203,Cana Woodford,2019-02-08,59
2204,Cana Woodford,2019-02-15,59
2205,Cana Woodford,2019-02-22,56
2206,Cana Woodford,2019-03-01,56
2207,Cana Woodford,2019-03-08,58
2208,Cana Woodford,2019-03-15,53
2209,Cana Woodford,2019-03-22,52
2210,Cana Woodford,2019-03-29,49
2211,Cana Woodford,2019-04-05,50
2212,Cana Woodford,2019-04-12,48
2213,Cana Woodford,2019-04-18,48
2214,Cana Woodford,2019-04-26,46
2215,Cana Woodford,2019-05-03,46
2216,Cana Woodford,2019-05-10,47
2217,Cana Woodford,2019-05-17,48
2218,Cana Woodford,2019-05-24,45
2219,Cana Woodford,2019-05-31,45
2220,Cana Woodford,2019-06-07,44
2221,Cana Woodford,2019-06-14,44
2222,Cana Woodford,2019-06-21,45
2223,Cana Woodford,2019-06-28,49
2224,Cana Woodford,2019-07-03,47
2225,Cana Woodford,2019-07-12,48
2226,Cana Woodford,2019-07-19,49
2227,Cana Woodford,2019-07-26,49
2228,Cana Woodford,2019-08-02,48
2229,Cana Woodford,2019-08-09,45
2230,Cana Woodford,2019-08-16,46
2231,Cana Woodford,2019-08-23,45
2232,Cana Woodford,2019-08-30,45
2233,Cana Woodford,2019-09-06,42
2234,Cana Woodford,2019-09-13,39
2235,Cana Woodford,2019-09-20,36
2236,Cana Woodford,2019-09-27,38
2237,Cana Woodford,2019-10-04,36
2238,Cana Woodford,2019-10-11,33
2239,Cana Woodford,2019-10-18,30
2240,Cana Woodford,2019-10-25,28
2241,Cana Woodford,2019-11-01,28
2242,Cana Woodford,2019-11-08,29
2243,Cana Woodford,2019-11-15,28
2244,Cana Woodford,2019-11-22,27
2245,Cana Woodford,2019-11-27,27
2246,Cana Woodford,2019-12-06,25
2247,Cana Woodford,2019-12-13,25
2248,Cana Woodford,2019-12-20,23
2249,Cana Woodford,2019-12-27,21
2250,Cana Woodford,2020-01-03,20
2251,Cana Woodford,2020-01-10,21
2252,Cana Woodford,2020-01-17,21
2253,Cana Woodford,2020-01-24,21
2254,Cana Woodford,2020-01-31,19
2255,Cana Woodford,2020-02-07,18
2256,Cana Woodford,2020-02-14,19
2257,Cana Woodford,2020-02-21,19
2258,Cana Woodford,2020-02-28,21
2259,Cana Woodford,2020-03-06,18
2260,Cana Woodford,2020-03-13,19
2261,Cana Woodford,2020-03-20,18
2262,Cana Woodford,2020-03-27,13
2263,Cana Woodford,2020-04-03,11
2264,Cana Woodford,2020-04-09,9
2265,Cana Woodford,2020-04-17,7
2266,Cana Woodford,2020-04-24,4
2267,Cana Woodford,2020-05-01,4
2268,Cana Woodford,2020-05-08,4
2269,Cana Woodford,2020-05-15,4
2270,Cana Woodford,2020-05-22,4
2271,Cana Woodford,2020-05-29,4
2272,Cana Woodford,2020-06-05,5
2273,Cana Woodford,2020-06-12,5
2274,Cana Woodford,2020-06-19,5
2275,Cana Woodford,2020-06-26,6
2276,Cana Woodford,2020-07-02,6
2277,Cana Woodford,2020-07-10,6
2278,Cana Woodford,2020-07-17,6
2279,Cana Woodford,2020-07-24,5
2280,Cana Woodford,2020-07-31,6
2281,Cana Woodford,2020-08-07,6
2282,Cana Woodford,2020-08-14,6
2283,Cana Woodford,2020-08-21,6
2284,Cana Woodford,2020-08-28,6
2285,Cana Woodford,2020-09-04,6
2286,Cana Woodford,2020-09-11,6
2287,Cana Woodford,2020-09-18,6
2288,Cana Woodford,2020-09-25,6
2289,Cana Woodford,2020-10-02,6
2290,Cana Woodford,2020-10-09,6
2291,Cana Woodford,2020-10-16,7
2292,Cana Woodford,2020-10-23,7
2293,Cana Woodford,2020-10-30,8
2294,Cana Woodford,2020-11-06,10
2295,Cana Woodford,2020-11-13,11
2296,Cana Woodford,2020-11-20,9
2297,Cana Woodford,2020-11-25,9
2298,Cana Woodford,2020-12-04,9
2299,Cana Woodford,2020-12-11,8
2300,Cana Woodford,2020-12-18,7
2301,Cana Woodford,2020-12-23,8
2302,Cana Woodford,2020-12-31,9
2303,Cana Woodford,2021-01-08,10
2304,Cana Woodford,2021-01-15,10
2305,Cana Woodford,2021-01-22,10
2306,Cana Woodford,2021-01-29,10
2307,Cana Woodford,2021-02-05,9
2308,Cana Woodford,2021-02-12,9
2309,Cana Woodford,2021-02-19,9
2310,Cana Woodford,2021-02-26,9
2311,Cana Woodford,2021-03-05,9
2312,Cana Woodford,2021-03-12,11
2313,Cana Woodford,2021-03-19,11
2314,Cana Woodford,2021-03-26,12
2315,Cana Woodford,2021-04-01,12
2316,Cana Woodford,2021-04-09,12
2317,Cana Woodford,2021-04-16,12
2318,Cana Woodford,2021-04-23,12
2319,Cana Woodford,2021-04-30,12
2320,Cana Woodford,2021-05-07,12
2321,Cana Woodford,2021-05-14,13
2322,Cana Woodford,2021-05-21,15
2323,Cana Woodford,2021-05-28,15
2324,Cana Woodford,2021-06-04,15
2325,Cana Woodford,2021-06-11,15
2326,Cana Woodford,2021-06-18,15
2327,Cana Woodford,2021-06-25,17
2328,Cana Woodford,2021-07-02,17
2329,Cana Woodford,2021-07-09,17
2330,Cana Woodford,2021-07-16,16
2331,Cana Woodford,2021-07-23,16
2332,Cana Woodford,2021-07-30,16
2333,Cana Woodford,2021-08-06,17
2334,Cana Woodford,2021-08-13,18
2335,Cana Woodford,2021-08-20,17
2336,Cana Woodford,2021-08-27,18
2337,Cana Woodford,2021-09-03,17
2338,Cana Woodford,2021-09-10,18
2339,Cana Woodford,2021-09-17,19
2340,Cana Woodford,2021-09-24,20
2341,Cana Woodford,2021-10-01,20
2342,Cana Woodford,2021-10-08,20
2343,Cana Woodford,2021-10-15,22
2344,Cana Woodford,2021-10-22,22
2345,Cana Woodford,2021-10-29,22
2346,Cana Woodford,2021-11-05,22
2347,Cana Woodford,2021-11-12,24
2348,Cana Woodford,2021-11-19,24
2349,Cana Woodford,2021-11-24,24
2350,Cana Woodford,2021-12-03,23
2351,Cana Woodford,2021-12-10,25
2352,Cana Woodford,2021-12-17,25
2353,Cana Woodford,2021-12-23,27
2354,Cana Woodford,2021-12-31,28
2355,Cana Woodford,2022-01-07,26
2356,Cana Woodford,2022-01-14,26
2357,Cana Woodford,2022-01-21,26
2358,Cana Woodford,2022-01-28,26
2359,Cana Woodford,2022-02-04,25
2360,Cana Woodford,2022-02-11,25
2361,Cana Woodford,2022-02-18,26
2362,Cana Woodford,2022-02-25,28
2363,Cana Woodford,2022-03-04,28
2364,Cana Woodford,2022-03-11,28
2365,Cana Woodford,2022-03-18,28
2366,Cana Woodford,2022-03-25,24
2367,Cana Woodford,2022-04-01,25
2368,Cana Woodford,2022-04-08,25
2369,Cana Woodford,2022-04-14,26
2370,Cana Woodford,2022-04-22,27
2371,Cana Woodford,2022-04-29,26
2372,Cana Woodford,2022-05-06,25
2373,Cana Woodford,2022-05-13,27
2374,Cana Woodford,2022-05-20,27
2375,Cana Woodford,2022-05-27,28
2376,Cana Woodford,2022-06-03,27
2377,Cana Woodford,2022-06-10,27
2378,Cana Woodford,2022-06-17,29
2379,Cana Woodford,2022-06-24,32
